3.25,3.12,-0.14,53,0,3,13.26
3.47,2.92,3.65,30,4,0,13.526
4.37,1.26,3.48,228,5,7,12.564
1.93,3.7,2.18,212,0,0,11.549
0.9,1.73,2.1,151,4,0,16.171
5.22,2.53,0.72,80,5,7,15.666
4.47,2.86,3.92,116,0,2,14.542
2.1,3.19,0.18,99,2,4,12.286
4.73,2.56,4.19,167,4,6,14.484
5.76,3.14,5.29,197,1,5,11.167
1.62,1.12,3.5,97,2,0,13.611
4.65,1.45,6.13,85,3,4,10.646
2.89,2.57,4.35,70,3,0,17.177
4.25,3.33,-0.53,10,1,6,13.168
4.15,0.22,2.08,195,3,6,13.936
-2.19,-0.67,-4.88,27,1,3,14.399
6.17,3.13,4.18,44,2,4,13.269
2.41,1.69,1.92,149,1,3,13.823
2.96,1.28,3.53,15,1,2,10.786
2.17,-0.1,0.31,27,3,7,13.159
0.97,-1.41,1.48,217,5,1,13.236
2.41,3.39,3.82,110,1,1,13.307
0.3,-0.41,-2.32,157,0,0,13.992
1.66,0.14,1.42,200,3,6,13.426
3.13,1.1,0.98,176,1,6,13.844
5.32,4.62,5.21,98,2,5,12.066
5.98,2.09,2.98,177,3,6,13.514
3.06,-0.77,4.83,34,5,3,16.182
6.82,2.7,4.34,14,1,6,12.741
1.7,0.27,2.27,93,4,3,14.161
1.47,-1.76,0.93,176,3,6,12.107
2.77,2.09,4.55,153,2,3,14.24
5.74,2.99,5.09,234,0,2,15.294
4.3,2.91,4.23,106,4,2,13.456
7.02,4.31,3.66,65,3,7,11.182
7.03,7.32,6.12,235,4,2,16.331
3.43,2.17,2.08,164,4,3,12.674
3.66,-2.19,0.51,198,5,7,14.706
0.05,-0.71,1.89,139,2,2,12.56
5.43,5.29,7.13,108,5,4,12.629
7.2,4.84,6.15,185,0,5,15.907
6.08,2.59,2.77,180,2,7,12.648
9.14,8.29,8.76,235,3,6,15.39
1.89,0.85,1.81,30,4,1,15.536
1.02,3.84,5.23,15,0,0,14.504
3.43,-0.09,1.02,128,4,6,12.442
3.93,5.38,5.32,232,5,0,13.953
1.98,2.03,1.37,184,4,2,13.314
1.95,-0.94,-3.85,136,3,6,13.585
3.87,1.87,4.43,50,4,1,12.447
0.95,0.22,1.92,28,1,1,12.647
2.98,1.4,0.5,147,0,5,13.61
6.81,1.2,7.23,110,3,7,14.125
0.83,-0.59,3.01,70,5,1,10.906
1.05,1.02,1.23,67,1,2,14.084
-0.38,1.11,-1.33,59,0,1,13.422
-0.6,-1.05,-0.99,186,3,6,14.183
4.37,5.03,6.53,208,5,2,14.526
2.44,1.77,-0.26,199,1,4,13.863
5.74,3.85,2.93,30,1,5,14.086
4.44,1.96,4.38,191,5,6,13.076
1.4,-1.11,0.72,142,5,2,11.72
2.54,1.72,4.67,16,1,1,14.333
6.14,6.88,6.1,222,1,2,13.158
7.06,1.56,5.14,114,3,7,12.368
3.46,-0.47,1.78,66,2,5,14.577
3.21,1.18,3.83,21,4,4,14.795
6.56,6.49,4.89,38,5,5,13.019
5.52,1.83,2.34,141,1,7,12.486
2.42,0.45,4.17,120,3,4,12.354
6.79,3.37,3.43,218,5,7,12.32
2.0,0.61,0.36,230,4,4,12.062
4.14,2.58,4.9,134,0,1,15.442
2.93,-0.59,1.67,213,3,7,15.482
3.81,1.07,0.93,19,5,5,12.878
4.52,1.29,5.14,9,3,3,13.947
3.46,1.6,2.99,84,2,5,12.851
3.07,-0.71,1.61,163,3,4,12.893
0.43,-1.74,-2.66,220,5,5,16.091
1.27,-2.26,1.0,148,3,3,13.625
4.17,2.96,0.44,203,4,2,15.912
6.59,5.11,2.95,140,5,6,14.227
0.49,-0.13,2.07,70,2,1,16.837
2.91,1.65,1.89,31,4,2,14.403
3.13,0.47,2.78,227,3,6,13.446
8.3,1.76,4.83,53,4,6,16.798
5.79,3.12,2.88,114,1,7,11.873
-2.19,-3.62,-0.81,119,2,2,14.257
2.72,1.19,2.59,91,0,4,12.1
-0.8,-1.95,1.96,86,2,0,13.073
0.78,-3.18,0.19,136,3,3,14.606
5.7,3.83,6.11,109,1,0,15.994
2.07,2.46,2.59,21,1,0,13.572
5.6,5.4,4.81,172,3,2,12.067
4.29,2.08,4.3,208,3,3,14.358
-0.23,-2.21,-0.49,76,4,2,13.28
1.57,2.67,2.28,67,1,1,11.193
3.45,2.0,2.32,74,1,6,14.571
-0.77,1.01,0.36,194,5,0,13.521
6.1,3.35,3.07,11,2,3,13.276
1.97,2.66,2.92,129,1,0,11.108
-3.83,-4.0,-5.56,137,2,0,13.222
6.2,1.55,4.95,50,2,7,15.8
4.27,2.55,1.79,103,2,4,16.345
7.25,4.77,6.1,79,2,6,15.492
3.05,2.23,3.9,121,2,0,11.285
2.56,0.36,-0.74,109,0,6,14.428
1.88,-0.74,0.16,183,4,4,13.11
3.46,2.49,1.54,94,5,2,11.677
5.75,4.91,3.21,165,1,4,13.85
1.85,-2.46,-0.51,167,3,7,12.564
4.18,1.44,2.57,180,5,2,14.531
1.0,-0.24,1.51,27,0,0,15.849
1.22,0.92,2.54,31,0,1,13.221
2.6,-0.32,-2.92,44,2,7,16.021
0.95,-0.78,2.9,213,0,4,14.291
4.03,4.05,3.93,168,1,2,11.97
5.09,2.03,4.3,50,4,3,14.201
9.51,6.32,5.02,19,3,5,15.471
4.07,2.4,5.01,103,3,4,10.643
0.66,0.44,-4.02,165,3,4,11.381
1.21,0.26,4.33,146,2,1,13.691
4.13,3.75,5.13,166,0,2,13.008
1.61,4.89,-1.17,228,1,0,12.839
0.76,-0.54,-0.19,28,3,3,15.432
1.71,1.67,3.62,205,0,2,13.242
-0.91,-2.7,-3.32,70,0,5,14.165
5.95,3.18,4.11,12,5,7,11.097
-1.66,-2.73,-2.54,227,4,0,12.841
4.37,5.12,2.73,223,1,2,11.831
3.52,3.1,6.17,225,1,1,12.365
4.91,2.56,3.5,150,2,7,14.687
3.82,3.16,3.98,176,4,0,13.828
3.17,2.88,4.84,66,4,0,12.47
1.9,-0.85,0.38,152,3,7,14.617
5.57,2.82,4.2,35,5,1,11.234
-0.33,-2.58,0.34,56,1,4,12.34
1.17,0.51,-0.44,86,5,1,10.843
1.24,1.39,-0.68,144,0,1,12.541
2.31,2.79,1.08,114,4,0,12.394
4.11,1.88,3.29,226,5,4,15.64
5.63,3.12,4.07,26,4,6,13.193
1.38,2.68,0.18,204,0,2,12.026
0.56,4.1,1.16,159,1,0,14.309
2.56,-1.83,-0.9,143,4,6,13.642
7.11,6.38,7.73,216,2,0,13.5
8.17,5.01,5.18,68,2,7,12.521
3.95,2.62,5.76,161,0,2,12.622
9.57,7.96,9.05,139,1,5,13.927
3.19,0.26,2.43,49,4,5,14.025
2.84,2.41,2.83,87,1,2,14.282
-2.14,-1.71,-0.53,168,5,0,11.803
3.59,3.2,2.84,224,5,2,13.975
4.87,3.62,3.71,135,2,5,13.603
-0.09,-0.16,0.57,134,2,1,15.225
2.99,1.67,6.15,185,1,3,14.475
1.22,2.25,4.42,234,1,0,14.743
7.96,5.41,8.47,237,4,5,16.687
1.24,0.99,2.48,227,4,1,11.03
6.01,4.32,0.49,59,2,7,12.987
2.7,1.49,3.65,192,0,2,13.263
-1.46,-2.0,-3.41,205,0,1,17.335
2.74,2.23,1.26,181,2,6,14.098
2.79,-0.91,-0.44,137,4,6,15.23
2.75,0.43,2.14,50,1,5,13.165
2.66,1.29,2.38,10,4,3,13.792
3.06,3.48,2.47,227,0,2,13.875
2.51,0.64,2.95,16,2,3,12.635
4.47,3.31,3.41,161,2,2,12.411
2.55,2.83,1.94,8,1,1,12.424
2.14,1.42,4.23,188,4,3,15.293
7.93,7.15,4.18,55,1,6,13.308
5.91,5.63,3.92,105,4,3,13.609
1.17,2.03,1.54,175,0,4,12.173
3.45,2.95,2.74,17,1,5,12.381
3.93,1.64,2.76,103,3,5,15.556
9.31,9.95,8.53,230,0,3,10.171
