4.75,1.8858,1.7583,254.32,6.86,1,2,22.0,0.169
6.23,1.9844,1.8624,269.81,7.14,1,0,10.7,0.349
4.77,1.3866,1.441,252.11,5.3,2,3,4.6,0.792
2.54,1.1599,1.1712,263.48,1.77,0,2,32.3,1.065
3.33,2.2092,2.0821,268.38,2.42,1,5,26.4,0.69
3.34,2.4653,2.309,275.33,3.36,2,4,32.3,0.092
1.2,2.3323,2.1623,274.68,1.58,2,1,19.0,0.765
2.76,2.4178,2.4185,294.64,3.63,3,0,23.2,0.815
4.72,1.0179,0.9862,268.11,4.0,1,2,7.2,0.854
3.81,0.5008,0.4811,267.48,5.62,0,3,27.8,0.014
2.57,0.5478,0.5148,269.78,1.77,0,2,15.1,0.0
1.58,0.5644,0.5332,282.43,1.02,2,5,6.3,0.68
3.88,1.8383,1.8304,247.16,4.34,1,1,10.1,0.695
4.27,2.0049,2.066,287.1,5.28,0,5,24.8,0.159
4.11,1.7565,1.7869,266.72,4.16,3,4,26.7,0.73
3.05,0.9198,0.8659,258.3,2.6,0,5,14.8,0.942
3.17,0.9801,0.9405,262.44,3.82,1,4,30.8,1.165
5.61,1.8617,1.7507,248.59,6.95,3,5,15.6,0.36
2.89,1.4332,1.479,258.17,3.21,1,1,21.0,0.731
5.43,1.5801,1.4749,260.01,5.98,2,6,27.0,0.93
5.55,1.7952,1.6847,293.51,5.54,3,1,31.5,0.181
3.97,1.429,1.3916,248.46,5.14,0,1,15.9,0.0
4.47,2.6539,2.4987,246.36,4.78,1,1,14.7,0.61
3.19,2.242,2.1687,260.61,3.72,3,6,15.9,0.628
1.0,1.6032,1.6378,256.54,2.14,3,2,1.7,0.305
4.34,1.4894,1.5016,271.0,4.75,0,5,21.1,0.956
3.0,0.7881,0.7842,271.34,2.69,2,1,34.8,0.529
5.44,2.6034,2.6024,269.7,4.64,2,4,33.3,0.532
4.7,1.9344,1.8431,246.93,4.82,0,4,17.3,0.471
3.23,1.0515,0.9824,276.55,3.02,3,1,31.1,0.16
0.79,1.0085,1.0426,274.38,0.61,2,6,3.6,0.399
2.93,0.9965,0.9909,290.2,2.77,0,3,1.8,0.953
3.04,1.9471,1.8962,249.42,1.86,1,4,27.4,1.525
2.2,1.6003,1.5476,248.32,1.36,3,3,22.9,1.303
1.83,1.9631,2.04,283.59,2.77,0,5,29.8,0.662
4.15,2.4167,2.3644,252.08,4.0,3,6,29.3,1.259
4.69,0.7001,0.6659,252.63,4.75,1,4,13.6,0.834
2.27,1.5376,1.5574,267.23,2.35,3,0,4.5,0.035
4.23,1.5451,1.5204,290.3,3.78,1,0,1.9,0.921
-0.23,0.9074,0.8368,282.35,-0.99,1,1,33.3,1.497
3.98,1.9394,1.9973,270.61,4.16,1,6,22.7,1.205
-0.05,2.6893,2.5412,286.36,0.32,0,5,10.5,0.975
5.84,0.9832,0.954,257.29,5.42,0,3,20.9,0.701
3.96,0.5555,0.5516,271.11,4.63,2,6,8.0,0.349
2.55,2.4892,2.3876,276.33,1.92,2,6,34.9,0.569
3.1,2.2818,2.3349,248.25,3.92,1,3,3.0,0.0
3.74,1.1465,1.1541,281.17,4.08,1,0,30.1,0.959
-0.19,0.7861,0.7529,258.98,0.12,1,3,11.7,0.567
2.09,2.225,2.1585,283.5,1.85,1,3,13.4,0.098
5.09,0.5754,0.5601,294.28,6.17,0,3,21.0,0.315
2.46,1.9871,2.0609,267.77,3.35,0,3,12.6,0.0
4.91,0.7052,0.7283,262.48,5.59,1,2,31.6,0.838
0.63,1.2252,1.1507,262.41,-0.26,0,4,19.3,0.275
1.34,1.8983,1.9582,261.81,2.24,3,1,17.9,0.341
4.36,2.4345,2.5165,257.87,3.8,3,3,15.8,0.424
1.77,2.7034,2.7426,267.74,1.54,3,4,17.2,0.599
6.07,2.6303,2.4878,246.09,6.11,1,2,12.4,0.785
2.26,1.328,1.3433,254.44,3.01,0,4,9.8,0.771
2.36,1.8112,1.8803,289.18,1.26,0,1,25.1,0.412
3.98,1.6549,1.5998,256.92,5.16,2,6,25.9,0.012
-0.07,2.6497,2.7293,289.11,0.16,3,5,7.0,0.383
2.38,1.859,1.8831,275.69,3.2,3,0,29.6,0.0
4.28,1.8325,1.7808,279.0,5.15,0,1,7.4,0.182
2.06,1.7865,1.8319,287.33,2.76,1,1,25.8,1.082
5.56,0.8752,0.835,283.51,5.24,3,5,3.7,0.696
4.6,2.0077,2.0861,271.43,6.05,1,1,1.7,1.023
2.98,0.5522,0.5242,270.28,3.56,2,2,5.3,0.71
2.52,0.6,0.5906,273.56,2.7,0,2,5.6,0.699
3.15,0.7896,0.8072,288.26,3.78,0,4,15.9,0.0
1.69,1.2216,1.246,268.86,2.56,3,1,30.8,0.0
1.47,2.2031,2.2053,294.94,1.78,0,3,1.2,0.702
2.33,0.8399,0.8612,283.24,2.69,1,5,28.7,0.656
0.38,1.3995,1.4506,287.98,0.63,1,0,13.2,1.157
4.41,2.7572,2.7244,257.93,4.71,3,0,31.6,1.322
4.34,0.7988,0.7827,257.94,4.76,0,3,4.6,0.525
1.58,0.71,0.6938,263.33,1.92,1,1,33.5,0.176
3.77,2.6515,2.6375,283.25,4.26,1,1,7.3,1.102
2.28,2.463,2.5477,283.51,2.01,1,2,14.3,1.188
4.42,1.1876,1.1728,258.23,4.32,3,6,2.0,0.757
2.56,1.5692,1.584,289.91,2.83,0,4,31.9,0.845
2.71,0.9413,0.9626,271.59,3.95,3,3,34.7,0.915
5.12,1.1586,1.1706,278.9,4.87,0,5,17.4,0.817
5.63,2.5434,2.6416,253.49,5.47,1,6,26.5,1.237
-0.01,0.7662,0.7358,246.09,-0.02,1,3,3.0,0.274
5.14,2.2125,2.1803,250.7,5.94,0,4,1.0,0.264
5.73,1.6988,1.5702,293.38,4.97,3,2,30.1,0.971
5.02,2.6295,2.7145,250.76,6.36,2,3,10.8,0.583
1.17,0.5698,0.5329,263.84,1.4,3,6,15.1,0.729
1.26,1.8281,1.8333,265.71,1.24,3,0,34.4,0.558
2.02,1.4802,1.4001,274.91,2.19,0,6,9.0,0.0
2.94,2.4218,2.3681,283.34,3.23,0,5,2.3,0.25
-0.73,2.7427,2.5706,258.81,-0.54,0,4,18.4,1.044
1.24,1.2996,1.3421,283.11,1.38,0,3,18.6,0.517
1.55,2.3412,2.4038,268.19,1.31,3,2,14.4,0.802
1.86,0.5465,0.5143,294.3,1.86,1,3,7.7,0.165
4.12,1.9996,1.9639,293.62,4.05,3,4,24.8,0.252
1.91,2.2877,2.1832,274.38,1.57,0,5,10.3,0.797
6.41,1.6604,1.5335,283.72,6.61,3,6,5.0,0.809
5.1,1.7533,1.7982,245.22,5.41,1,5,26.6,0.457
4.61,2.4287,2.5037,271.66,4.54,1,5,23.7,0.954
2.4,2.0539,1.9264,290.38,2.24,1,3,6.9,0.356
4.97,0.4611,0.4303,263.25,3.84,2,1,26.8,0.387
3.15,2.6364,2.583,270.03,3.64,0,1,32.2,0.21
1.56,1.4106,1.3585,264.59,1.75,0,3,14.5,0.599
3.35,1.0361,1.058,282.46,3.41,2,3,33.0,0.0
3.5,1.684,1.5872,260.73,4.32,2,4,9.2,0.929
4.85,2.6233,2.5087,248.59,4.09,3,5,12.6,1.293
3.71,1.5468,1.5336,263.58,4.31,0,1,23.7,0.0
1.68,2.623,2.7062,261.95,3.24,1,2,30.6,0.957
3.64,1.6356,1.5878,246.11,3.3,1,4,12.1,0.0
4.46,1.996,1.8715,281.99,3.15,1,5,20.8,0.58
5.51,0.6989,0.6768,269.68,5.87,2,3,29.8,0.703
3.89,1.5679,1.6275,291.17,4.6,1,1,6.5,0.525
4.39,2.4604,2.5213,279.69,4.07,2,3,28.7,1.364
1.98,0.8204,0.8044,253.74,2.35,2,6,27.5,0.345
4.45,1.6446,1.6105,270.23,4.92,3,0,10.2,1.446
4.05,1.7876,1.7665,261.34,3.73,2,1,7.4,0.955
1.05,0.4915,0.4872,261.95,1.19,3,2,15.5,0.493
3.24,2.5863,2.5123,259.96,3.76,0,6,6.1,0.893
3.5,0.8102,0.8352,290.49,3.32,3,4,24.3,0.628
5.09,1.9412,1.9344,255.22,5.36,0,4,12.8,0.031
3.0,1.2146,1.2313,260.38,2.51,0,1,18.2,0.475
2.76,1.6335,1.5533,291.85,3.84,3,0,9.0,0.752
4.11,2.4462,2.4961,257.54,4.38,1,1,29.7,0.868
-0.25,1.4087,1.3245,288.47,-0.28,2,2,14.6,0.595
2.93,1.837,1.8117,260.27,4.64,1,6,17.3,0.206
4.03,0.991,0.9274,255.59,3.79,3,4,5.6,0.638
1.89,1.2079,1.1748,287.68,2.46,1,5,15.6,0.85
4.73,0.7796,0.7401,289.4,5.22,1,0,34.5,0.511
3.92,1.602,1.5629,258.8,3.44,2,3,29.9,0.206
0.68,1.584,1.5343,270.13,1.11,2,0,7.2,1.39
1.95,1.3721,1.346,246.82,3.42,3,4,34.2,0.333
1.08,0.9256,0.9489,264.14,1.04,2,5,18.1,0.832
1.89,0.5084,0.5256,270.78,1.93,3,6,6.1,0.815
2.24,1.1964,1.237,262.96,2.99,0,6,18.0,0.293
2.33,2.7276,2.667,276.91,1.91,1,2,28.1,0.627
4.54,0.535,0.5058,250.43,4.44,2,3,14.0,0.705
4.58,2.59,2.4033,263.69,4.79,0,2,4.7,0.792
3.28,1.9242,1.8979,286.48,3.43,0,1,17.1,0.419
2.81,2.0124,2.0718,251.75,2.14,2,1,6.3,0.672
3.63,2.556,2.4277,255.08,3.85,3,6,21.8,0.388
4.09,0.7099,0.7136,277.54,3.6,0,1,9.1,0.525
4.59,1.5777,1.5214,272.41,5.29,0,2,10.4,0.823
3.81,2.0425,1.9573,267.34,4.91,2,4,25.9,1.079
1.55,1.6178,1.6815,255.81,0.96,0,1,12.6,1.211
5.56,0.7411,0.7617,292.37,7.06,2,4,2.3,1.251
4.92,0.7511,0.7367,266.5,5.58,1,1,19.6,1.255
3.57,2.5547,2.5398,283.59,4.64,3,2,4.8,0.428
-0.13,0.7553,0.7636,265.17,0.5,3,4,24.9,0.569
5.21,2.1175,1.9774,267.63,4.97,3,3,9.1,0.0
4.91,1.0324,0.967,282.8,3.77,0,3,10.8,0.335
2.81,1.6584,1.6928,252.77,1.91,0,4,29.6,0.912
3.28,2.487,2.5758,280.9,4.36,1,0,16.2,0.529
2.96,1.2504,1.2147,293.49,2.84,3,2,24.8,0.222
5.67,1.2463,1.1917,274.21,5.96,2,4,24.0,0.641
2.51,1.1793,1.121,294.51,2.31,2,3,8.4,0.736
2.08,2.3348,2.3766,258.75,2.48,0,5,22.0,0.694
3.27,0.5181,0.4935,265.72,2.42,3,5,11.3,0.031
3.75,2.3918,2.3528,277.02,4.4,0,5,19.9,0.343
3.31,2.037,1.9275,251.82,3.78,1,2,32.2,0.0
6.44,2.3644,2.3531,264.23,7.85,2,4,2.7,0.116
1.47,1.5529,1.5768,277.81,2.39,3,3,7.5,0.103
4.39,1.7953,1.7488,280.84,5.55,3,4,5.1,0.975
-0.85,1.6736,1.7107,271.58,-0.55,1,0,34.9,0.506
2.97,1.2292,1.2356,282.2,3.18,3,3,25.0,0.0
3.12,0.9003,0.9258,258.17,2.68,3,5,16.9,1.185
4.81,2.4775,2.3866,281.39,5.09,2,4,20.4,0.664
5.33,2.2394,2.0772,291.85,4.76,1,3,29.9,1.14
3.59,1.8367,1.798,245.89,4.11,1,0,6.6,0.593
2.52,1.1582,1.1973,249.54,2.44,3,5,10.8,0.891
3.93,1.9836,1.9563,247.3,4.06,3,0,7.2,1.101
2.65,1.3281,1.2763,261.51,1.84,0,5,13.1,0.267
2.75,1.4271,1.4059,273.18,4.45,2,2,15.8,0.074
3.98,1.5152,1.4354,280.19,4.04,3,3,6.7,1.242
2.17,1.7936,1.7391,292.93,2.03,3,2,19.2,0.471
4.37,0.7748,0.7973,289.32,4.8,0,3,5.7,0.481
6.21,2.5052,2.3055,259.49,7.04,3,3,12.4,1.442
3.52,2.4502,2.3524,273.04,3.32,1,0,1.4,0.756
1.51,0.6829,0.6494,246.06,1.68,0,6,30.0,0.497
3.19,1.1595,1.1456,287.14,4.1,1,2,13.9,0.448
4.45,0.6484,0.6446,280.6,3.99,0,4,24.5,0.0
4.49,1.1924,1.1641,252.68,3.66,2,5,16.3,0.824
2.3,1.6267,1.5218,251.75,2.62,3,5,7.0,0.562
1.29,2.2012,2.0716,275.07,2.36,0,0,34.0,0.645
5.68,1.8673,1.7622,261.31,5.63,3,5,17.3,0.0
3.58,1.0159,0.9983,271.09,2.15,3,2,2.4,0.469
3.97,2.0353,1.921,248.94,3.76,3,0,24.2,0.497
2.64,1.831,1.846,264.82,2.9,1,2,20.7,0.0
1.38,2.286,2.3304,292.65,0.49,2,2,5.7,0.844
4.13,0.5369,0.4962,249.7,3.05,2,6,4.7,1.053
2.29,1.5427,1.4908,254.5,2.35,0,2,11.5,0.755
0.4,0.604,0.5904,254.91,0.29,3,6,13.4,0.225
3.01,1.3843,1.3483,275.99,4.24,1,1,25.4,1.078
4.68,1.6628,1.5843,269.9,5.29,1,6,32.4,0.364
5.43,1.4842,1.4915,250.21,6.91,1,6,23.0,0.904
3.15,0.7123,0.7023,286.34,3.81,0,3,34.6,0.793
1.87,1.2643,1.2456,291.48,2.17,0,0,17.1,0.609
2.44,2.1367,2.068,257.89,1.7,2,1,2.8,0.6
4.54,2.4554,2.3253,252.5,4.4,2,6,15.9,0.607
2.02,0.7223,0.7464,253.14,1.8,2,2,18.1,0.287
5.95,0.811,0.8128,255.19,5.07,2,6,3.5,0.421
2.15,2.6092,2.4989,256.88,2.19,2,3,14.9,0.206
3.7,0.8148,0.7809,284.38,3.2,1,3,6.6,0.601
2.72,1.4638,1.3634,246.95,2.38,1,5,15.1,0.125
2.69,1.169,1.202,294.0,3.12,1,0,30.1,0.049
3.52,2.7206,2.6691,267.53,3.24,2,3,16.8,0.219
3.82,1.9856,1.9096,245.24,5.0,1,4,21.8,1.062
3.72,0.7181,0.6688,267.13,3.6,3,0,12.1,0.589
3.8,1.1889,1.2012,263.45,3.72,0,0,6.3,0.206
3.82,1.8507,1.9041,254.04,4.01,3,1,33.5,0.748
4.6,1.3259,1.2448,292.49,3.87,2,1,20.5,0.675
1.45,2.0615,2.0922,281.24,2.91,2,1,20.3,0.429
2.02,2.0144,2.0364,247.37,2.15,2,4,20.3,0.52
3.6,0.6895,0.7134,283.2,4.18,2,1,27.5,0.886
2.74,1.6066,1.5622,287.49,3.94,0,1,17.0,0.743
4.56,0.6064,0.5973,257.52,4.89,0,4,5.4,0.65
3.76,0.6493,0.6034,248.36,3.17,0,3,5.3,1.041
3.78,1.0064,1.0374,265.42,3.3,2,5,12.7,0.931
1.64,2.6499,2.5857,268.2,1.77,2,1,26.4,0.512
4.25,1.3344,1.2558,275.93,3.35,0,0,6.6,0.792
2.81,1.1231,1.1222,281.88,3.27,2,3,28.2,0.235
1.98,1.5328,1.5697,252.51,1.94,3,3,33.9,0.923
5.72,1.1525,1.1209,284.68,5.31,2,5,26.8,0.717
3.42,0.7302,0.7066,258.97,4.62,1,5,17.8,0.334
2.74,1.0455,1.0624,291.48,3.66,2,2,18.4,0.612
5.72,2.3297,2.4026,280.52,6.24,3,6,27.2,0.38
4.55,2.4838,2.5764,271.86,5.89,1,1,20.7,0.125
